system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230226T044741_20230226T045120_T45RUJ_2_28_0,3541,2480,1401,1737,1658,4038,0.41783708,-0.39844155,2023-02-26,25.93664004439994,85.7389690164764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.7389690164764,25.93664004439994]}"
20230226T044741_20230226T045120_T45RUJ_2_38_0,2840,2151,1352,1579,1531,3948,0.4411389,-0.4286231,2023-02-26,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230226T044741_20230226T045120_T45RUJ_2_46_0,3329,2690,1656,1976,2136,3271,0.20991307,-0.2468077,2023-02-26,25.424024059297427,85.22726943789075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22726943789075,25.424024059297427]}"
20230226T044741_20230226T045120_T45RUK_2_27_0,2893,2051,1490,1822,1604,4396,0.46533334,-0.41395947,2023-02-26,26.705622720054997,85.51189613417614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51189613417614,26.705622720054997]}"
20230226T044741_20230226T045120_T45RVH_2_18_0,3074,2284,1460,1817,1734,4188,0.41438702,-0.39483765,2023-02-26,25.045662488345815,86.82745542085473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82745542085473,25.045662488345815]}"
20230226T044741_20230226T045120_T45RVH_2_21_0,3422,2945,1672,1839,2016,3375,0.25208682,-0.2945915,2023-02-26,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230226T044741_20230226T045120_T45RVH_2_34_0,3323,2490,1426,1753,1817,3680,0.33891213,-0.35468432,2023-02-26,25.05959631089119,86.60485417027094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60485417027094,25.05959631089119]}"
20230226T044741_20230226T045120_T45RVH_2_49_0,2535,1908,1427,1648,1650,3785,0.3928243,-0.393337,2023-02-26,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230226T044741_20230226T045120_T45RVJ_2_1_0,3076,2522,1852,2082,2114,4005,0.30903742,-0.31591916,2023-02-26,25.639229604428664,86.56052872090477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56052872090477,25.639229604428664]}"
20230226T044741_20230226T045120_T45RVJ_2_6_0,2470,1773,1539,1786,1566,4144,0.4514886,-0.39763913,2023-02-26,25.756519303883366,86.4274766105735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4274766105735,25.756519303883366]}"
20230226T044741_20230226T045120_T45RVJ_2_9_0,3208,2839,2164,2378,2396,2748,0.06842924,-0.07218104,2023-02-26,25.652898925433398,86.542146823988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.542146823988,25.652898925433398]}"
20230226T044741_20230226T045120_T45RVJ_2_11_0,2517,1920,1670,1788,1741,2918,0.2526293,-0.240119,2023-02-26,25.741058031954445,86.64899053957265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64899053957265,25.741058031954445]}"
20230226T044741_20230226T045120_T45RVJ_2_25_0,2803,2135,1734,1922,1763,3828,0.36934358,-0.33147827,2023-02-26,26.116680375417918,86.7750022002761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7750022002761,26.116680375417918]}"
20230226T044741_20230226T045120_T45RVJ_2_31_0,2344,1709,1674,1848,1654,4180,0.43297908,-0.38686132,2023-02-26,25.86374600366304,86.8357668367509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.8357668367509,25.86374600366304]}"
20230226T044741_20230226T045120_T45RVJ_2_33_0,2526,1752,1585,1824,1556,4388,0.47644684,-0.41274953,2023-02-26,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230226T044741_20230226T045120_T45RVJ_2_38_0,2785,2133,1610,1758,1667,3812,0.3914948,-0.3687612,2023-02-26,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230226T044741_20230226T045120_T45RVJ_2_47_0,2551,1918,1554,1639,1526,3874,0.4348148,-0.4054054,2023-02-26,25.495907087905184,86.62065197352018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.62065197352018,25.495907087905184]}"
20230226T044741_20230226T045120_T45RVJ_2_49_0,2529,1906,1438,1662,1660,3812,0.39327484,-0.3927658,2023-02-26,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230226T044741_20230226T045120_T45RWH_2_21_0,3429,2944,1634,1800,1993,3380,0.25814256,-0.30501932,2023-02-26,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230226T044741_20230226T045120_T45RWJ_2_3_0,3554,2800,1563,1889,1867,3916,0.35431436,-0.34918174,2023-02-26,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230226T044741_20230226T045120_T45RWJ_2_37_0,2501,1763,1307,1601,1389,4504,0.52859324,-0.47551188,2023-02-26,25.94916546407544,87.3264548683133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3264548683133,25.94916546407544]}"
20230226T044741_20230226T045120_T45RWK_2_3_0,3570,2806,1508,1858,1845,3924,0.36037442,-0.3573158,2023-02-26,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230226T044741_20230226T050141_T44RRN_2_2_0,3143,2542,1624,1964,1976,3536,0.28301886,-0.2858182,2023-02-26,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230226T044741_20230226T050141_T44RRN_2_15_0,4818,4315,1883,2456,2930,4064,0.16213898,-0.24662577,2023-02-26,24.78773142793995,85.03161554260646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161554260646,24.78773142793995]}"
20230226T044741_20230226T050141_T44RRN_2_19_0,3029,2250,1464,1728,1607,4082,0.4350501,-0.4051635,2023-02-26,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230226T044741_20230226T050141_T44RRN_2_30_0,3571,2797,1618,1911,1890,3592,0.31047064,-0.30546975,2023-02-26,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230226T044741_20230226T050141_T44RRN_2_43_0,3125,2392,1461,1782,1708,3940,0.39518413,-0.37714085,2023-02-26,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230226T044741_20230226T050141_T44RRN_2_45_0,3707,2865,1444,1662,1844,2964,0.23294508,-0.28145266,2023-02-26,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230226T044741_20230226T050141_T44RRN_2_48_0,2919,2115,1525,1775,1694,4384,0.4425798,-0.42360774,2023-02-26,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230226T044741_20230226T050141_T45RTH_2_2_0,3233,2634,1612,1946,1957,3414,0.27127165,-0.2738806,2023-02-26,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230226T044741_20230226T050141_T45RTH_2_15_0,5091,4828,1932,2510,3030,4152,0.1562239,-0.24647254,2023-02-26,24.78770995034834,85.03161154138597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161154138597,24.78770995034834]}"
20230226T044741_20230226T050141_T45RTH_2_19_0,3062,2245,1482,1748,1653,3988,0.4139337,-0.39051604,2023-02-26,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230226T044741_20230226T050141_T45RTH_2_30_0,3636,2833,1612,1912,1924,3580,0.3008721,-0.30371448,2023-02-26,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230226T044741_20230226T050141_T45RTH_2_43_0,3116,2353,1456,1789,1714,3950,0.39477402,-0.37654644,2023-02-26,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230226T044741_20230226T050141_T45RTH_2_45_0,3732,2847,1411,1690,1899,3012,0.22663409,-0.28115696,2023-02-26,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230226T044741_20230226T050141_T45RTH_2_48_0,3236,2429,1571,1850,1783,4116,0.39549077,-0.37981898,2023-02-26,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230226T044741_20230226T050141_T45RUH_2_15_0,5112,4844,1950,2522,3042,4144,0.15335375,-0.24332434,2023-02-26,24.78770995034834,85.03161154138597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161154138597,24.78770995034834]}"
20230226T044741_20230226T050141_T45RUH_2_35_0,3266,2484,1414,1695,1651,3790,0.39312625,-0.38195077,2023-02-26,24.89651322225655,85.32109719239186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32109719239186,24.89651322225655]}"
20230226T044741_20230226T050141_T45RUH_2_36_0,2363,1658,1234,1516,1289,4420,0.5484323,-0.48921832,2023-02-26,24.728382608659693,85.50753287459847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.50753287459847,24.728382608659693]}"
20230226T053809_20230226T054202_T43RDP_1_4_0,2492,1751,1602,1782,1580,4927,0.51436913,-0.46877328,2023-02-26,30.133414249723614,74.43204472102887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43204472102887,30.133414249723614]}"
20230226T053809_20230226T054202_T43RDP_1_7_0,2287,1765,1596,1820,1584,5112,0.5268817,-0.47489902,2023-02-26,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230226T053809_20230226T054202_T43RDP_1_10_0,2781,2466,1749,1934,1924,4018,0.3524066,-0.3501344,2023-02-26,30.40355814698842,74.95768052503085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95768052503085,30.40355814698842]}"
20230226T053809_20230226T054202_T43RDP_1_12_0,2884,2481,1674,1866,1833,3640,0.33016628,-0.32219398,2023-02-26,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230226T053809_20230226T054202_T43RDP_1_14_0,2486,1765,1543,1720,1471,5148,0.55552197,-0.49912637,2023-02-26,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230226T053809_20230226T054202_T43RDP_1_17_0,2255,1600,1493,1669,1414,5084,0.5647892,-0.5057012,2023-02-26,30.435064093888105,74.65878495489407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65878495489407,30.435064093888105]}"
20230226T053809_20230226T054202_T43RDQ_1_22_0,3207,2684,1728,1896,2010,3008,0.19888401,-0.22675367,2023-02-26,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230226T053809_20230226T054202_T43RDQ_1_24_0,2511,1703,1154,1407,1258,5780,0.6425121,-0.6084597,2023-02-26,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230226T053809_20230226T054202_T43REP_1_3_0,3639,3422,1917,2144,2360,3984,0.2559899,-0.3002611,2023-02-26,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230226T053809_20230226T054202_T43REP_1_5_0,2104,1547,1211,1418,1247,5376,0.6234335,-0.5825729,2023-02-26,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230226T053809_20230226T054202_T43REP_1_7_0,2281,1757,1475,1733,1493,5204,0.5541287,-0.50036037,2023-02-26,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230226T053809_20230226T054202_T43REP_1_16_0,2378,1928,1478,1558,1594,3348,0.35491705,-0.36485934,2023-02-26,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230226T053809_20230226T054202_T43REP_1_20_0,2117,1525,1260,1418,1225,5152,0.6158068,-0.56834096,2023-02-26,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230226T053809_20230226T054202_T43REP_1_26_0,2406,1674,1356,1592,1357,5241,0.5886632,-0.534026,2023-02-26,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230226T053809_20230226T054202_T43REP_1_28_0,2439,1892,1405,1666,1434,3964,0.4686921,-0.40817052,2023-02-26,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230226T053809_20230226T054202_T43REP_1_34_0,2444,1957,1400,1522,1410,4501,0.52292335,-0.49460402,2023-02-26,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230226T053809_20230226T054202_T43REP_1_37_0,2012,1488,1255,1468,1272,3717,0.49007818,-0.4337512,2023-02-26,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230226T053809_20230226T054202_T43REP_1_39_0,3119,2957,1579,1791,1916,2825,0.1917317,-0.22400346,2023-02-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230226T053809_20230226T054202_T43REQ_1_1_0,2469,1742,1349,1570,1414,4773,0.54291254,-0.5049661,2023-02-26,30.96990503438352,75.4273980932442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4273980932442,30.96990503438352]}"
20230226T053809_20230226T054202_T43REQ_1_6_0,3340,3287,1784,1999,2098,2781,0.1399877,-0.16359833,2023-02-26,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230226T053809_20230226T054202_T43REQ_1_8_0,2728,2458,1692,1876,1902,2539,0.14343616,-0.15016988,2023-02-26,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230226T053809_20230226T054202_T43REQ_1_9_0,2420,1737,1421,1607,1420,5344,0.5801301,-0.5376205,2023-02-26,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230226T053809_20230226T054202_T43REQ_1_11_0,3190,2911,1650,1891,2036,3667,0.28598982,-0.3195394,2023-02-26,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230226T053809_20230226T054202_T43REQ_1_18_0,2424,1742,1340,1553,1458,4239,0.48815167,-0.4637431,2023-02-26,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230226T053809_20230226T054202_T43REQ_1_23_0,2369,1890,1316,1564,1560,3215,0.34659687,-0.34546977,2023-02-26,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230226T053809_20230226T054202_T43REQ_1_25_0,2643,1760,1344,1678,1372,5848,0.6199446,-0.5540792,2023-02-26,31.139802583357216,75.71390613060048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71390613060048,31.139802583357216]}"
20230226T053809_20230226T054202_T43REQ_1_28_0,2447,1892,1264,1578,1361,3952,0.48767176,-0.42929476,2023-02-26,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230226T053809_20230226T054202_T43REQ_1_31_0,3083,2952,1598,1748,1892,2780,0.1900685,-0.2279152,2023-02-26,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
20230226T053809_20230226T054202_T43REQ_1_32_0,2260,1656,1311,1518,1380,5272,0.5850872,-0.5528719,2023-02-26,30.975070541418855,75.94849930333825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.94849930333825,30.975070541418855]}"
20230226T053809_20230226T054202_T43REQ_1_33_0,3922,3824,1836,2128,2500,2997,0.09041295,-0.16956097,2023-02-26,31.463235195596926,75.53340931846465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53340931846465,31.463235195596926]}"
20230226T053809_20230226T054202_T43REQ_1_36_0,2943,2366,1341,1636,1683,2938,0.27158624,-0.28465238,2023-02-26,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230226T053809_20230226T054202_T43REQ_1_39_0,3147,2974,1470,1722,1889,2755,0.18647717,-0.23073487,2023-02-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230226T053809_20230226T054202_T43RFP_1_15_0,3003,3020,1574,1742,1896,2310,0.09843081,-0.1401777,2023-02-26,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230226T053809_20230226T054202_T43RFP_1_19_0,2471,1826,1398,1614,1542,4212,0.46402502,-0.44593203,2023-02-26,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230226T053809_20230226T054202_T43RFP_1_39_0,3112,2952,1616,1812,1924,2842,0.19261435,-0.221315,2023-02-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230226T053809_20230226T054202_T43RFQ_1_27_0,2200,1631,1346,1518,1367,4976,0.56897366,-0.5324915,2023-02-26,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230226T053809_20230226T054202_T43RFQ_1_30_0,2684,2676,1648,1778,1934,2338,0.09456929,-0.13605443,2023-02-26,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230226T053809_20230226T054202_T43RFQ_1_35_0,2185,1566,1400,1590,1378,4652,0.5429519,-0.4905479,2023-02-26,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230226T053809_20230226T054202_T43RFQ_1_39_0,3085,2937,1678,1852,1938,2886,0.19651741,-0.21823554,2023-02-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230228T043729_20230228T044920_T45RWJ_2_3_0,3736,3012,2226,2366,2290,3938,0.26461142,-0.24936548,2023-02-28,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230228T043729_20230228T044920_T45RWK_2_3_0,3737,3012,2214,2378,2294,3940,0.26403594,-0.24723014,2023-02-28,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230228T043729_20230228T044920_T45RXK_2_42_0,3189,2311,2202,2330,2130,3558,0.25105485,-0.20855978,2023-02-28,26.35347083182029,88.18795597236347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.18795597236347,26.35347083182029]}"
20230301T045721_20230301T050156_T44RQN_2_4_0,3210,2586,1492,1850,1838,3015,0.24253039,-0.23946556,2023-03-01,25.073618564209035,83.80439777327292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.80439777327292,25.073618564209035]}"
20230301T045721_20230301T050156_T44RQN_2_13_0,2464,1800,1275,1504,1388,3997,0.48449397,-0.45319033,2023-03-01,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}"
20230301T045721_20230301T050156_T44RQN_2_14_0,4680,3861,1601,1999,2600,3686,0.17276487,-0.29674584,2023-03-01,24.574161676413254,83.63250147234471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63250147234471,24.574161676413254]}"
20230301T045721_20230301T050156_T44RQN_2_22_0,4263,3056,1652,1985,2458,3894,0.22607052,-0.32471508,2023-03-01,24.66447999279747,83.91239208469253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.91239208469253,24.66447999279747]}"
20230301T045721_20230301T050156_T44RQP_2_13_0,2468,1802,1242,1481,1371,4001,0.48957556,-0.45968625,2023-03-01,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}"
20230301T045721_20230301T050156_T44RRN_2_2_0,2929,2390,1475,1767,1838,3364,0.2933487,-0.31124538,2023-03-01,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230301T045721_20230301T050156_T44RRN_2_19_0,2997,2202,1308,1652,1583,3728,0.40387875,-0.38587362,2023-03-01,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230301T045721_20230301T050156_T44RRN_2_30_0,3466,2701,1461,1820,1864,3406,0.29259962,-0.3034826,2023-03-01,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230301T045721_20230301T050156_T44RRN_2_41_0,3023,2235,1435,1680,1516,4484,0.49466667,-0.45489943,2023-03-01,24.983665833006306,84.2012122731366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2012122731366,24.983665833006306]}"
20230301T045721_20230301T050156_T44RRN_2_43_0,2940,2237,1410,1736,1630,3754,0.39450222,-0.3675774,2023-03-01,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230301T045721_20230301T050156_T44RRN_2_45_0,3498,2711,1439,1691,1879,2748,0.18781067,-0.2381167,2023-03-01,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230301T045721_20230301T050156_T44RRN_2_48_0,2831,2039,1377,1650,1580,4208,0.45404285,-0.4366678,2023-03-01,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230301T045721_20230301T050156_T44RRP_2_5_0,4502,3642,1997,2486,3084,4244,0.15829694,-0.26121843,2023-03-01,25.455102836226555,84.09384306269588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09384306269588,25.455102836226555]}"
20230301T045721_20230301T050156_T44RRP_2_10_0,2793,2167,1482,1732,1579,3330,0.35669178,-0.3156855,2023-03-01,25.89964766774224,85.00849408045715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00849408045715,25.89964766774224]}"
20230301T045721_20230301T050156_T44RRP_2_17_0,2519,1866,1386,1568,1428,4225,0.49478152,-0.458657,2023-03-01,26.138658172269054,84.78577141669328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78577141669328,26.138658172269054]}"
20230301T045721_20230301T050156_T44RRP_2_20_0,2409,1698,1119,1378,1219,4696,0.58782756,-0.54626274,2023-03-01,25.54799896388803,84.48822074789439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48822074789439,25.54799896388803]}"
20230301T045721_20230301T050156_T44RRP_2_23_0,2474,1846,1528,1710,1565,3929,0.4302876,-0.39350948,2023-03-01,26.11343125960159,84.7883532579798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7883532579798,26.11343125960159]}"
20230301T045721_20230301T050156_T44RRP_2_40_0,2341,1724,1360,1570,1412,4640,0.5333774,-0.49436393,2023-03-01,25.99840870446236,84.81758021542801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81758021542801,25.99840870446236]}"
20230301T045721_20230301T050156_T44RRP_2_44_0,2181,1566,1162,1392,1214,4512,0.5759693,-0.52845526,2023-03-01,25.448180472305893,84.53212680687135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53212680687135,25.448180472305893]}"
20230301T045721_20230301T050156_T45RTH_2_2_0,2997,2464,1448,1770,1813,3268,0.28636095,-0.2973402,2023-03-01,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230301T045721_20230301T050156_T45RTH_2_19_0,3026,2195,1376,1682,1662,3569,0.36455745,-0.35936013,2023-03-01,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230301T045721_20230301T050156_T45RTH_2_30_0,3540,2737,1488,1828,1872,3385,0.28780672,-0.29867637,2023-03-01,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230301T045721_20230301T050156_T45RTH_2_41_0,3015,2231,1448,1688,1525,4488,0.49276567,-0.4533679,2023-03-01,24.98366405532328,84.20121193056889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.20121193056889,24.98366405532328]}"
20230301T045721_20230301T050156_T45RTH_2_43_0,2937,2198,1422,1744,1636,3728,0.39000747,-0.3625731,2023-03-01,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230301T045721_20230301T050156_T45RTH_2_45_0,3506,2707,1446,1678,1912,2766,0.18255664,-0.24482448,2023-03-01,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230301T045721_20230301T050156_T45RTH_2_48_0,3155,2374,1466,1731,1682,3898,0.3971326,-0.3849707,2023-03-01,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230301T045721_20230301T050156_T45RTJ_2_5_0,4556,3691,1980,2410,2992,4224,0.17073171,-0.27343985,2023-03-01,25.45515048100588,84.09378797380577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09378797380577,25.45515048100588]}"
20230301T045721_20230301T050156_T45RTJ_2_10_0,2741,2093,1449,1706,1552,3416,0.37520128,-0.33385396,2023-03-01,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
