system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230608T052651_20230608T053650_T43RFQ_44_0,4457,3405,1768,2350,2174,4848,0.3808032,-0.34704083,2023-06-08,31.037644558553804,76.49596073570072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49596073570072,31.037644558553804]}"
20230611T053651_20230611T054800_T43RFP_15_0,4123,3422,1806,2138,2256,3492,0.21503131,-0.24049734,2023-06-11,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230611T053651_20230611T054800_T43RFP_48_0,2921,2156,1367,1702,1542,3742,0.41635126,-0.37472448,2023-06-11,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
20230613T052649_20230613T053113_T43RFQ_41_0,3969,3059,1812,2168,2124,4312,0.33996272,-0.3308642,2023-06-13,31.205746914010383,76.311350886233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.311350886233,31.205746914010383]}"
20230613T052649_20230613T053113_T43RFQ_44_0,4049,3234,1990,2486,2470,4672,0.308317,-0.30539256,2023-06-13,31.037644558553804,76.49596073570072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49596073570072,31.037644558553804]}"
20230616T053649_20230616T054203_T43RDQ_22_0,3143,2342,1631,1956,1890,3880,0.34488735,-0.32967785,2023-06-16,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230616T053649_20230616T054203_T43REP_5_0,2958,2232,946,1358,1275,5435,0.6199702,-0.60017663,2023-06-16,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230616T053649_20230616T054203_T43REP_7_0,2231,1914,1317,1485,1498,2476,0.24609965,-0.25018933,2023-06-16,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230616T053649_20230616T054203_T43REP_16_0,3668,3535,1543,1942,2096,3224,0.21203007,-0.24816105,2023-06-16,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230616T053649_20230616T054203_T43REP_28_0,3767,3176,1554,1977,1791,4640,0.44301042,-0.40244824,2023-06-16,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230616T053649_20230616T054203_T43REQ_6_0,2985,2424,1436,1708,1804,3006,0.24989605,-0.27535003,2023-06-16,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230616T053649_20230616T054203_T43REQ_8_0,3464,2803,1626,1894,1922,3326,0.2675305,-0.2743295,2023-06-16,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230616T053649_20230616T054203_T43REQ_9_0,3726,3256,1988,2282,2356,3542,0.20108512,-0.21634616,2023-06-16,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230616T053649_20230616T054203_T43REQ_11_0,3682,3325,2088,2372,2498,3766,0.20242657,-0.2271098,2023-06-16,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230616T053649_20230616T054203_T43REQ_18_0,3487,3110,1578,1937,1963,3540,0.28657097,-0.29267848,2023-06-16,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230616T053649_20230616T054203_T43REQ_23_0,3443,3150,1572,1771,1760,3130,0.2801636,-0.27729034,2023-06-16,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230616T053649_20230616T054203_T43REQ_28_0,3760,3188,1852,2162,1996,4412,0.3770287,-0.34225738,2023-06-16,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230616T053649_20230616T054203_T43REQ_31_0,3746,3178,1778,2148,2340,3680,0.22259136,-0.2628689,2023-06-16,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
20230616T053649_20230616T054203_T43REQ_33_0,2776,1907,1334,1571,1460,3883,0.45349056,-0.42390907,2023-06-16,31.463235195596926,75.53340931846465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53340931846465,31.463235195596926]}"
20230616T053649_20230616T054203_T43REQ_36_0,3165,2377,1385,1697,1568,3700,0.40470767,-0.3711321,2023-06-16,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230616T053649_20230616T054203_T43REQ_40_0,3318,2634,1524,1919,1775,3692,0.35064936,-0.31598645,2023-06-16,30.920293458210367,75.97401752676069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97401752676069,30.920293458210367]}"
20230616T053649_20230616T054203_T43RFP_48_0,4346,3259,1894,2340,2562,4672,0.2916782,-0.33257273,2023-06-16,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
20230621T053651_20230621T054854_T43RDP_12_0,3145,2461,1583,1959,1864,4520,0.4160401,-0.39527705,2023-06-21,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230621T053651_20230621T054854_T43RDQ_22_0,3398,2459,1778,2216,2172,3996,0.29571983,-0.28654218,2023-06-21,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
