system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo,temperature,humidity,precipitation,lat_r,lon_r,ndvi_trend,ndwi_trend,stress_score,label
20230412T044659_20230412T050134_T45RWH_2_21_0,4185,3876,1988,2216,2538,3500,0.629746006808065,0.15932427,-0.2246326,0.2389666307857911,2023-04-12,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",29.29,39.63,0.0,25.115,87.019,-0.009276410000000013,-0.006993909999999992,5,Severely Stressed
20230417T044701_20230417T045910_T45RVH_2_21_0,4164,3695,1973,2288,2506,3592,0.7085997651050502,0.17809118,-0.2217687,0.2671148643108961,2023-04-17,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",32.19,29.29,2.59,25.115,87.019,0.018766909999999998,0.002863899999999975,4,Severely Stressed
20230417T044701_20230417T045910_T45RWH_2_21_0,4150,3686,1979,2284,2496,3578,0.7286195286195286,0.17813632,-0.22074378,0.2671824841550745,2023-04-17,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",32.19,29.29,2.59,25.115,87.019,0.013119819999999977,0.007937040000000006,4,Severely Stressed
20230422T044659_20230422T045211_T45RWH_2_21_0,4285,3773,1834,2198,2460,3654,0.6405579399141631,0.1952895,-0.24880382,0.2929102951999345,2023-04-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",27.87,31.98,0.0,25.115,87.019,0.017153180000000018,-0.02806004000000001,4,Severely Stressed
20230507T044701_20230507T045349_T45RVH_2_21_0,4502,3976,1772,2238,2512,3978,0.6361742752994272,0.22588597,-0.27992278,0.3388028657268315,2023-05-07,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",31.1,25.13,0.0,25.115,87.019,0.047794790000000004,-0.05815407999999997,4,Severely Stressed
20230507T044701_20230507T045349_T45RWH_2_21_0,4513,3982,1758,2230,2504,3996,0.6391363947909527,0.22953846,-0.2836492,0.3442812091377586,2023-05-07,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",31.1,25.13,0.0,25.115,87.019,0.034248959999999995,-0.03484537999999998,4,Severely Stressed
20230517T044701_20230517T045308_T45RVH_2_21_0,4627,3853,1894,2470,2626,4012,0.6227534148094895,0.20879783,-0.23788954,0.3131731565865783,2023-05-17,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",35.49,26.92,2.72,25.115,87.019,-0.01708814,0.04203323999999997,4,Severely Stressed
20230522T044709_20230522T050125_T45RVH_2_21_0,4885,4299,1566,2236,2526,4332,0.5830320247933884,0.26334208,-0.31912303,0.3949843260188087,2023-05-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",37.55,24.37,0.0,25.115,87.019,0.03380361999999998,-0.035473829999999984,4,Severely Stressed
20230522T044709_20230522T050125_T45RWH_2_21_0,4625,4184,2060,2456,2666,3980,0.7256461232604373,0.19771291,-0.23679304,0.2965470548408937,2023-05-22,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",37.55,24.37,0.0,25.115,87.019,-0.011084919999999998,0.0010965000000000003,4,Severely Stressed
20230601T044659_20230601T045722_T45RWH_2_21_0,4763,4198,2011,2444,2622,4204,0.8147080028839221,0.23176092,-0.26474127,0.3476159085915183,2023-06-01,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",23.97,74.53,6.96,25.115,87.019,-0.03158115999999997,0.05438176,4,Severely Stressed
20230606T044701_20230606T045820_T45RVH_2_21_0,4834,4204,1540,2136,2174,4016,0.8356015242242787,0.29757673,-0.30559167,0.446329052580567,2023-06-06,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",32.97,46.05,1.68,25.115,87.019,0.09986382000000002,-0.06879862999999997,4,Severely Stressed
20230606T044701_20230606T045820_T45RWH_2_21_0,4689,4136,1938,2346,2398,3856,0.9824797843665768,0.2331308,-0.24346985,0.349668238868015,2023-06-06,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",32.97,46.05,1.68,25.115,87.019,0.00136987999999999,0.021271419999999985,4,Severely Stressed
20230611T044709_20230611T050125_T45RVH_2_21_0,4927,4304,1596,2072,2350,4112,0.7055902610924235,0.272671,-0.32988358,0.4089748549323017,2023-06-11,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",34.24,48.06,0.95,25.115,87.019,-0.024905730000000015,-0.024291910000000028,4,Severely Stressed
20230611T044709_20230611T050125_T45RWH_2_21_0,4704,4218,2238,2492,2648,3842,1.0132382892057026,0.18397535,-0.21313547,0.2759417610353594,2023-06-11,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",34.24,48.06,0.95,25.115,87.019,-0.04915544999999999,0.030334379999999994,4,Severely Stressed
20231009T044709_20231009T045202_T45RVH_2_21_0,2972,2265,2070,2216,1994,4421,7.047038327526133,0.37833205,-0.33222842,0.5674538227729717,2023-10-09,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",29.16,50.24,0.06,25.115,87.019,0.10566104999999998,-0.0023448400000000147,3,Moderately Stressed
20231009T044709_20231009T045202_T45RWH_2_21_0,3003,2273,1862,2080,1886,4532,3.511146496815287,0.41227797,-0.3708409,0.6183687777518112,2023-10-09,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",29.16,50.24,0.06,25.115,87.019,0.22830261999999998,-0.15770542999999998,3,Moderately Stressed
20231014T044741_20231014T045442_T45RVH_2_21_0,2952,2184,1528,1752,1612,4257,2.6771255060728745,0.450673,-0.41687468,0.6759519550217225,2023-10-14,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",27.63,45.33,0.0,25.115,87.019,0.07234095000000001,-0.08464625999999997,3,Moderately Stressed
20231014T044741_20231014T045442_T45RWH_2_21_0,2965,2186,1508,1736,1597,4296,2.626508369015181,0.45800102,-0.4244032,0.6869432425553577,2023-10-14,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",27.63,45.33,0.0,25.115,87.019,0.04572304999999999,-0.05356230000000001,3,Moderately Stressed
20231019T044819_20231019T050033_T45RVH_2_21_0,2955,2314,1574,1764,1654,4046,2.760849492151431,0.41964912,-0.3927711,0.629418472063854,2023-10-19,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",23.22,60.81,0.0,25.115,87.019,-0.038351899999999994,0.031632099999999996,3,Moderately Stressed
20231019T044819_20231019T050033_T45RWH_2_21_0,2950,2312,1596,1777,1658,4044,2.948591201186357,0.41844967,-0.38945198,0.6276194651468654,2023-10-19,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",23.22,60.81,0.0,25.115,87.019,-0.032223329999999994,0.027422700000000022,3,Moderately Stressed
20231029T044919_20231029T045728_T45RVH_2_21_0,2997,2338,1527,1665,1543,3871,3.4694485842026825,0.4299963,-0.39848265,0.6449348970357374,2023-10-29,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",24.44,56.45,0.0,25.115,87.019,0.011546630000000002,-0.009030670000000018,3,Moderately Stressed
20231029T044919_20231029T045728_T45RWH_2_21_0,3012,2340,1443,1596,1490,3886,2.9882763781491644,0.44568452,-0.41773075,0.6684646145261788,2023-10-29,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",24.44,56.45,0.0,25.115,87.019,0.026035399999999986,-0.02495965,3,Moderately Stressed
20231103T044941_20231103T050022_T45RWH_2_21_0,3095,2386,1777,1956,1818,3822,3.5696473102956894,0.35531914,-0.3229491,0.5329314777058771,2023-11-03,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",22.97,65.32,0.0,25.115,87.019,-0.07467716000000002,0.07553355,3,Moderately Stressed
20231108T045009_20231108T050004_T45RVH_2_21_0,3190,2553,2064,2172,2032,4032,6.711409395973154,0.3298153,-0.29980657,0.4946821667078902,2023-11-08,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",22.62,63.1,0.0,25.115,87.019,-0.11586922,0.11792417999999999,4,Severely Stressed
20231108T045009_20231108T050004_T45RWH_2_21_0,3204,2562,2010,2124,1988,4022,5.804794520547945,0.33843595,-0.30881876,0.5076116795607687,2023-11-08,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",22.62,63.1,0.0,25.115,87.019,-0.016883189999999992,0.014130339999999963,4,Severely Stressed
20231113T045031_20231113T045034_T45RVH_2_21_0,3186,2414,1504,1802,1802,3944,1.540120793787748,0.37278107,-0.37278107,0.5591229444009398,2023-11-13,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",19.41,57.5,0.0,25.115,87.019,0.042965770000000014,-0.0729745,3,Moderately Stressed
20231113T045031_20231113T045034_T45RWH_2_21_0,3182,2411,1508,1794,1780,3928,1.6277659896938466,0.37631395,-0.37294653,0.5644214767452045,2023-11-13,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",19.41,57.5,0.0,25.115,87.019,0.03787800000000002,-0.06412776999999997,3,Moderately Stressed
20231123T045111_20231123T045114_T45RVH_2_21_0,3332,2594,2190,2300,2272,3708,3.919213973799127,0.24013378,-0.2343542,0.3601705543014798,2023-11-23,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",17.96,51.02,0.0,25.115,87.019,-0.13264729,0.13842686999999998,4,Severely Stressed
20231123T045111_20231123T045114_T45RWH_2_21_0,3401,2619,1987,2144,2152,3752,2.2695035460992905,0.2710027,-0.27272728,0.4064696417986282,2023-11-23,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",17.96,51.02,0.0,25.115,87.019,-0.10531125000000002,0.10021924999999998,4,Severely Stressed
20231213T045211_20231213T045207_T45RVH_2_21_0,3159,2597,1562,1780,1770,3402,1.7677642980935877,0.31554523,-0.31300655,0.4732721121314645,2023-12-13,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",14.29,49.96,0.0,25.115,87.019,0.07541145000000002,-0.07865234999999998,4,Severely Stressed
20231213T045211_20231213T045207_T45RWH_2_21_0,3149,2593,1630,1816,1799,3376,2.025950668036999,0.3047343,-0.30046225,0.4570572891508067,2023-12-13,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",14.29,49.96,0.0,25.115,87.019,0.03373160000000003,-0.02773496999999997,4,Severely Stressed
20231218T045219_20231218T045216_T45RVH_2_21_0,3128,2710,1993,2140,2126,3509,2.6222980659840727,0.24543035,-0.24234378,0.3681128560021294,2023-12-18,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",13.71,51.15,0.0,25.115,87.019,-0.07011488000000002,0.07066276999999999,4,Severely Stressed
20231228T045219_20231228T045217_T45RVH_2_21_0,3230,2799,2188,2300,2254,3322,6.109839816933639,0.19153515,-0.18178584,0.2872769658387877,2023-12-28,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",14.88,46.56,0.0,25.115,87.019,-0.11319915000000003,0.11867640999999998,4,Severely Stressed
20231228T045219_20231228T045217_T45RWH_2_21_0,3253,2805,2042,2190,2160,3344,2.9898989898989896,0.21511628,-0.2085291,0.322645108547552,2023-12-28,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}",14.88,46.56,0.0,25.115,87.019,-0.03031407,0.033814680000000014,4,Severely Stressed
20230125T050059_20230125T051013_T44RQN_2_13_0,2791,1984,1732,1934,1686,3689,6.136642156862745,0.37265116,-0.31211096,0.5589247511859362,2023-01-25,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",11.83,38.67,0.03,25.221,83.487,0.17847928,-0.14839028999999998,3,Moderately Stressed
20230204T050009_20230204T050137_T44RQN_2_13_0,2637,1919,1560,1746,1496,4211,4.561491935483871,0.47573155,-0.4137989,0.7135348226018396,2023-02-04,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",17.45,44.01,0.0,25.221,83.487,0.16193975,-0.14713222000000004,3,Moderately Stressed
20230204T050009_20230204T050137_T44RQP_2_13_0,2681,1934,1329,1603,1461,3932,2.2615778876075416,0.45818654,-0.42077687,0.6872160934458145,2023-02-04,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",17.45,44.01,0.0,25.221,83.487,0.08553538,-0.10866591000000003,3,Moderately Stressed
20230209T045941_20230209T050547_T44RQN_2_13_0,2388,1767,1395,1605,1421,3754,3.2073137200989827,0.45082125,-0.40100765,0.6761665539561394,2023-02-09,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",17.71,28.9,0.0,25.221,83.487,-0.024910299999999996,0.012791250000000032,3,Moderately Stressed
20230209T045941_20230209T050547_T44RQP_2_13_0,2392,1764,1253,1504,1334,3779,2.561282212445003,0.47819284,-0.43062654,0.7172191258433558,2023-02-09,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",17.71,28.9,0.0,25.221,83.487,0.020006300000000032,-0.009849669999999977,3,Moderately Stressed
20230214T045909_20230214T050903_T44RQN_2_13_0,2466,1818,1452,1640,1463,3879,3.4162895927601813,0.45226508,-0.40568945,0.6783341132428639,2023-02-14,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",18.99,17.68,0.0,25.221,83.487,0.0014438299999999793,-0.004681800000000014,3,Moderately Stressed
20230214T045909_20230214T050903_T44RQP_2_13_0,2481,1813,1296,1521,1362,3923,2.6946548821548824,0.484579,-0.4412197,0.7267997351243969,2023-02-14,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",18.99,17.68,0.0,25.221,83.487,0.006386159999999974,-0.01059315999999999,3,Moderately Stressed
20230219T045841_20230219T050449_T44RQN_2_13_0,2392,1727,1261,1486,1416,3807,2.099947303706306,0.4577829,-0.43850368,0.6866085957691204,2023-02-19,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",23.99,18.38,0.0,25.221,83.487,0.005517820000000007,-0.03281423,3,Moderately Stressed
20230219T045841_20230219T050449_T44RQP_2_13_0,2402,1731,1295,1518,1444,3806,2.140656153706725,0.44990477,-0.42975205,0.6747928768688696,2023-02-19,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",23.99,18.38,0.0,25.221,83.487,-0.03467422999999997,0.011467649999999996,3,Moderately Stressed
20230224T045809_20230224T050739_T44RQN_2_13_0,2330,1779,1442,1612,1449,3799,3.4991066110780227,0.44778964,-0.40417668,0.6716204629894256,2023-02-24,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",22.22,26.98,0.0,25.221,83.487,-0.009993260000000004,0.034326999999999996,3,Moderately Stressed
20230301T045721_20230301T050156_T44RQN_2_13_0,2464,1800,1275,1504,1388,3997,2.360231590374525,0.48449397,-0.45319033,0.7266734750719525,2023-03-01,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",21.62,45.37,0.48,25.221,83.487,0.03458919999999999,-0.023438279999999978,3,Moderately Stressed
20230301T045721_20230301T050156_T44RQP_2_13_0,2468,1802,1242,1481,1371,4001,2.2571232406453827,0.48957556,-0.45968625,0.7342950209399721,2023-03-01,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",21.62,45.37,0.48,25.221,83.487,0.04178592000000003,-0.05550957000000001,3,Moderately Stressed
20230306T045659_20230306T050332_T44RQN_2_13_0,2444,1856,1382,1592,1431,3741,2.941925624044829,0.44663572,-0.40296268,0.6698888351860802,2023-03-06,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",23.96,29.08,0.0,25.221,83.487,-0.04293984000000001,0.05672357,3,Moderately Stressed
20230306T045659_20230306T050332_T44RQP_2_13_0,2455,1860,1347,1568,1410,3756,2.77370536769922,0.4541231,-0.4109692,0.6811187457659925,2023-03-06,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",23.96,29.08,0.0,25.221,83.487,-0.030370869999999994,0.042221129999999996,3,Moderately Stressed
20230311T045651_20230311T051035_T44RQN_2_13_0,2584,1922,1222,1487,1346,3519,2.234677087618264,0.4466598,-0.4059129,0.669920871441784,2023-03-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",25.64,20.72,0.0,25.221,83.487,-0.007463300000000006,0.005056299999999958,3,Moderately Stressed
20230311T045651_20230311T051035_T44RQP_2_13_0,2593,1924,1229,1490,1350,3521,2.257226034518611,0.44569904,-0.40530834,0.6684799343118136,2023-03-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",25.64,20.72,0.0,25.221,83.487,-0.000936680000000023,-0.0023456599999999717,3,Moderately Stressed
20230326T045659_20230326T050803_T44RQP_2_13_0,3207,2704,1469,1728,1874,2763,0.7431867580672129,0.19171879,-0.23046093,0.2875471698113208,2023-03-26,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",20.51,56.37,0.0,25.221,83.487,-0.25494101,0.17545197,4,Severely Stressed
20230405T045659_20230405T051016_T44RQN_2_13_0,3589,3058,1603,1836,2128,2844,0.4985378081047208,0.14400643,-0.21538462,0.2159879336349924,2023-04-05,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",24.46,48.95,0.0,25.221,83.487,-0.30169261,0.18992372,5,Severely Stressed
20230405T045659_20230405T051016_T44RQP_2_13_0,3595,3069,1628,1854,2142,2860,0.5124179274907222,0.14354259,-0.21340688,0.2152923538230884,2023-04-05,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",24.46,48.95,0.0,25.221,83.487,-0.0481762,0.017054050000000015,5,Severely Stressed
20230415T045659_20230415T050142_T44RQN_2_13_0,4386,3962,2007,2292,2628,3428,0.4825672578115575,0.1321004,-0.1986014,0.1981342359448526,2023-04-15,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",32.46,20.88,0.0,25.221,83.487,-0.011906029999999984,0.016783219999999988,5,Severely Stressed
20230420T045701_20230420T050458_T44RQN_2_13_0,4466,3894,2068,2454,2802,3460,0.3453705647701028,0.10507825,-0.17010483,0.1576047904191617,2023-04-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",27.58,43.64,0.32,25.221,83.487,-0.03846434,0.04330204999999998,5,Severely Stressed
20230420T045701_20230420T050458_T44RQP_2_13_0,4484,3916,2078,2466,2816,3478,0.3455114822546973,0.10517953,-0.17025572,0.1577567717848915,2023-04-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",27.58,43.64,0.32,25.221,83.487,-0.026920870000000013,0.028345680000000012,5,Severely Stressed
20230505T045659_20230505T050455_T44RQP_2_13_0,5114,4508,2388,2736,3086,3798,0.4040862656072644,0.10342824,-0.16253443,0.1551310915825405,2023-05-05,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",29.28,39.06,1.01,25.221,83.487,-0.0016500099999999934,0.007570400000000005,5,Severely Stressed
20230510T045701_20230510T050858_T44RQP_2_13_0,4889,4341,2262,2712,3014,3762,0.383039737812372,0.11038961,-0.1621872,0.1655721980373349,2023-05-10,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",30.17,18.93,0.0,25.221,83.487,0.005210080000000006,0.008068519999999996,5,Severely Stressed
20230520T045701_20230520T050828_T44RQN_2_13_0,4927,4322,2406,2854,3214,3802,0.2915509718365728,0.08380844,-0.14242789,0.1257036984251407,2023-05-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",35.24,22.18,0.0,25.221,83.487,-0.019619800000000007,0.020106540000000006,5,Severely Stressed
20230520T045701_20230520T050828_T44RQP_2_13_0,5017,4374,2438,2894,3257,3820,0.2771760535643954,0.079553485,-0.13792077,0.1193217944189332,2023-05-20,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",35.24,22.18,0.0,25.221,83.487,-0.030836125000000006,0.024266430000000005,5,Severely Stressed
20230525T045659_20230525T050218_T44RQN_2_13_0,5209,4590,2362,2838,3239,3845,0.2722371967654986,0.08554489,-0.15068083,0.1283082786364598,2023-05-25,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",31.95,41.54,14.47,25.221,83.487,0.0017364500000000005,-0.008252939999999986,5,Severely Stressed
20230530T045701_20230530T050859_T44RQN_2_13_0,5386,4670,2442,2946,3434,3902,0.188953488372093,0.063794985,-0.13960281,0.0956859537926804,2023-05-30,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",26.71,68.05,5.87,25.221,83.487,-0.021749905,0.011078019999999994,6,Severely Stressed
20230530T045701_20230530T050859_T44RQP_2_13_0,5412,4692,2476,2956,3450,3902,0.1873031659207691,0.06147987,-0.13794109,0.0922135328119687,2023-05-30,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",26.71,68.05,5.87,25.221,83.487,-0.018073614999999994,-2.0319999999990346e-05,6,Severely Stressed
20230604T045659_20230604T050222_T44RQN_2_13_0,5223,4791,2572,3036,3444,3922,0.2255993958844629,0.064892754,-0.12733544,0.0973325188352677,2023-06-04,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",30.86,47.67,0.04,25.221,83.487,0.003412883999999998,0.010605649999999994,5,Severely Stressed
20230604T045659_20230604T050222_T44RQP_2_13_0,5191,4773,2554,3000,3400,3918,0.2507745933384973,0.07078437,-0.13269731,0.1061692969870875,2023-06-04,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",30.86,47.67,0.04,25.221,83.487,0.006989385000000001,0.006905499999999981,5,Severely Stressed
20230619T045701_20230619T050750_T44RQP_2_13_0,5304,4643,2742,3242,3715,4132,0.1779617616934107,0.05314133,-0.12069433,0.0797069130296272,2023-06-19,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",35.71,45.23,0.53,25.221,83.487,-0.011751423999999996,0.006641109999999992,6,Severely Stressed
20230828T045701_20230828T045848_T44RQP_2_13_0,2832,2151,1238,1760,1614,3342,1.1544628540887227,0.34866828,-0.31007448,0.5229496620599213,2023-08-28,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",32.59,55.92,2.27,25.221,83.487,0.27788391,-0.17737716999999997,4,Severely Stressed
20231012T045729_20231012T051015_T44RQN_2_13_0,2181,1599,1348,1493,1314,3895,3.863772455089821,0.49548858,-0.4458055,0.743161531816873,2023-10-12,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",26.2,45.1,0.0,25.221,83.487,0.44234725,-0.32511117,3,Moderately Stressed
20231012T045729_20231012T051015_T44RQP_2_13_0,2186,1601,1354,1500,1318,3898,3.904358353510896,0.49463192,-0.4442386,0.7418767372759514,2023-10-12,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",26.2,45.1,0.0,25.221,83.487,0.14596364,-0.13416412,3,Moderately Stressed
20231017T045801_20231017T050753_T44RQN_2_13_0,2348,1655,1493,1703,1468,4277,3.718559703468361,0.4889469,-0.4304348,0.733356539900792,2023-10-17,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",22.19,79.79,6.51,25.221,83.487,-0.006541679999999994,0.015370700000000015,3,Moderately Stressed
20231017T045801_20231017T050753_T44RQP_2_13_0,2350,1659,1576,1754,1517,4232,4.48019801980198,0.47225603,-0.4139659,0.7083224628228542,2023-10-17,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",22.19,79.79,6.51,25.221,83.487,-0.02237589000000001,0.030272699999999986,3,Moderately Stressed
20231022T045839_20231022T050230_T44RQN_2_13_0,2372,1668,1377,1608,1367,4227,3.400713436385256,0.51126206,-0.44884318,0.7668245598355528,2023-10-22,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",22.92,63.06,2.53,25.221,83.487,0.022315159999999945,-0.018408380000000002,2,Moderately Stressed
